Award ID,Start Date,Award Amount,Recipient Name,Description,Contract Award Type,def_codes,Awarding Agency,Awarding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id,Unnamed: 13,Month
80HQTR19D0007,11/29/2018,25000,DEEP SPACE SYSTEMS INC.,COMMERCIAL LUNAR PAYLOAD SERVICES (CLPS),INDEFINITE DELIVERY / INDEFINITE QUANTITY,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80HQTR19D0007_8000,,2018M11
80HQTR19D0005,11/29/2018,25000,"ASTROBOTIC TECHNOLOGY, INC.",COMMERCIAL LUNAR PAYLOAD SERVICES (CLPS),INDEFINITE DELIVERY / INDEFINITE QUANTITY,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80HQTR19D0005_8000,,2018M11
80HQTR19D0016,11/29/2018,25000,MASTEN SPACE SYSTEMS INC,"THE PURPOSE OF THIS REQUIREMENT IS TO ACQUIRE END-TO-END COMMERCIAL PAYLOAD SERVICES BETWEEN THE EARTH AND THE LUNAR SURFACE FOR NASA HEADQUARTERS' SCIENCE, HUMAN EXPLORATION AND OPERATIONS, AND SPACE TECHNOLOGY MISSION DIRECTORATES (SMD, HEOMD, AND STMD).  THE CONTRACTOR SHALL PROVIDE ALL ACTIVITIES NECESSARY TO SAFELY INTEGRATE, ACCOMMODATE, TRANSPORT, AND OPERATE NASA PAYLOADS USING CONTRACTOR-PROVIDED ASSETS, INCLUDING LAUNCH VEHICLES, LUNAR LANDER SPACECRAFT, LUNAR SURFACE SYSTEMS, EARTH RE-ENTRY VEHICLES, AND ASSOCIATED RESOURCES.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80HQTR19D0016_8000,,2018M11
80HQTR19D0015,11/28/2018,25000,MOON EXPRESS INC.,"THE PURPOSE OF THIS REQUIREMENT IS TO ACQUIRE END-TO-END COMMERCIAL PAYLOAD SERVICES BETWEEN THE EARTH AND THE LUNAR SURFACE FOR NASA HEADQUARTERS' SCIENCE, HUMAN EXPLORATION AND OPERATIONS, AND SPACE TECHNOLOGY MISSION DIRECTORATES (SMD, HEOMD, AND STMD).  THE CONTRACTOR SHALL PROVIDE ALL ACTIVITIES NECESSARY TO SAFELY INTEGRATE, ACCOMMODATE, TRANSPORT, AND OPERATE NASA PAYLOADS USING CONTRACTOR-PROVIDED ASSETS, INCLUDING LAUNCH VEHICLES, LUNAR LANDER SPACECRAFT, LUNAR SURFACE SYSTEMS, EARTH RE-ENTRY VEHICLES, AND ASSOCIATED RESOURCES.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_IDV_80HQTR19D0015_8000,,2018M11
15F06719A0000381,11/21/2018,32932.35,AIRGAS USA LLC,LABORATORY GASES,BPA,['Q'],Department of Justice,Federal Bureau of Investigation,252,department-of-justice,CONT_IDV_15F06719A0000381_1549,,2018M11
68HERH19D0018,11/15/2018,50000,TOEROEK ASSOCIATES INC,"RESOURCE CONSERVATION AND RECOVERY ACT (RCRA) ENFORCEMENT, PERMITTING AND ASSISTANCE (REPA) 6 ZONE 3 - EPA REGIONS: 2, 7, 9 AND 10",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0018_6800,,2018M11
68HERH19D0017,11/15/2018,50000,EASTERN RESEARCH GROUP INC,"RESOURCE CONSERVATION AND RECOVERY ACT (RCRA) ENFORCEMENT, PERMITTING AND ASSISTANCE (REPA) 6 ZONE 3 - EPA REGIONS: 2, 7, 9 AND 10",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0017_6800,,2018M11
47PM0919D0001,11/15/2018,236100.1,"FASTING ENTERPRISES, INC.",SNOW REMOVAL SERVICES,INDEFINITE DELIVERY / REQUIREMENTS,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0919D0001_4740,,2018M11
47PH0819D0011,11/14/2018,2000,"HAMMER LGC, INC.","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE DALLAS TO SHREVEPORT ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0011_4740,,2018M11
47PH0819D0009,11/14/2018,2000,"HAMMER LGC, INC.","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0009_4740,,2018M11
47PH0819D0008,11/14/2018,2000,"TRUMBLE CONSTRUCTION, INC","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0008_4740,,2018M11
47PH0819D0007,11/14/2018,2000,"BURGOS GROUP, LLC","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0007_4740,,2018M11
47PH0819D0006,11/14/2018,2000,"KING & GEORGE, LLC","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0006_4740,,2018M11
47PH0819D0004,11/14/2018,2000,"GRIFFITH CONTRACTING, LLC","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0004_4740,,2018M11
47PH0819D0002,11/14/2018,2000,"AMSTAR, INC.","THIS IS A MULTIPLE AWARD, INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR GENERAL CONSTRUCTION, REPAIR AND ALTERATION TO PROVIDE FOR VARIOUS REPAIRS, ALTERATIONS, AND RENOVATIONS, WITH DESIGN-BUILD AND INCIDENTAL ABATEMENT SERVICES, TO MULTIPLE LOCATIONS OF FEDERALLY OWNED AND LEASED FACILITIES SERVICED BY THE GREATER SOUTHWEST REGION 7 OF THE GENERAL SERVICES ADMINISTRATION (GSA) AND LOCATED THROUGHOUT THE WEST OKLAHOMA ZONE.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0819D0002_4740,,2018M11
45310019D0002,11/8/2018,1058524.61,RWD CONSULTING LLC,FACILITIES SUPPORT SERVICES FOR HEADQUARTERS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Equal Employment Opportunity Commission,Equal Employment Opportunity Commission,611,equal-employment-opportunity-commission,CONT_IDV_45310019D0002_4500,,2018M11
693JJ319D300010,11/8/2018,20000,"JONES LANG LASALLE AMERICAS, INC.",IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300010_6925,,2018M11
693JJ319D300009,11/8/2018,20000,PROJECT FINANCE ADVISORY LIMITED,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300009_6925,,2018M11
693JJ319D300008,11/8/2018,20000,PFM FINANCIAL ADVISORS LLC,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300008_6925,,2018M11
693JJ319D300007,11/8/2018,20000,PIPER SANDLER COMPANIES,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300007_6925,,2018M11
693JJ319D300006,11/8/2018,20000,"IMG REBEL ADVISORY, INC.",IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300006_6925,,2018M11
693JJ319D300005,11/8/2018,20000,"GREENGATE, LLC",IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300005_6925,,2018M11
693JJ319D300004,11/8/2018,20000,"FIELDMAN, ROLAPP & ASSOCIATES, INC.",IDIQ BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300004_6925,,2018M11
693JJ319D300003,11/8/2018,20000,ERNST & YOUNG LLP,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300003_6925,,2018M11
693JJ319D300002,11/8/2018,20000,DELOITTE FINANCIAL ADVISORY SERVICES LLP,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300002_6925,,2018M11
693JJ319D300001,11/8/2018,20000,CLARY CONSULTING COMPANY,IDIQ FOR BUILD AMERICA BUREAU FINANCIAL ADVISORY SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Highway Administration,731,department-of-transportation,CONT_IDV_693JJ319D300001_6925,,2018M11
47PH0219D0005,11/7/2018,1223486.04,"COMMERCIAL FACILITIES MANAGEMENT, INC.","IGF::OT::IGF OPERATIONS AND MAINTENANCE SERVICES, BROWNSVILLE TEXAS U S FEDERAL BUILDING/U S COURTHOUSE, 600 EAST HARRISON, BROWNSVILLE, TX0316ZZ GATEWAY BORDER STATION, 1500 EAST ELIZABETH STREET, BROWNSVILLE, TX 07020813 TO INCLUDE OUTBOUND CANOPY TX0692BN NOT WITHIN PROPERTY LINE B&M BORDER STATION, 1300 MEXICO BLVD., BROWNSVILLE, TX 07020835 TO INCLUDE OUTBOUND CANOPY TX0572BM NOT WITHIN PROPERTY LINE LOS INDIOS BORDER STATION, 100 LOS INDIOS BLVD., LOS INDIOS, TX 07020842 TO INCLUDE OUTBOUND CANOPY TX0571LI NOT WITHIN PROPERTY LINE LOS TOMATES BORDER STATION, 3300 SOUTH EXPRESSWAY 77/83, BROWNSVILLE, TX 07020834 TO INCLUDE OUTBOUND CANOPY TX0573LT NOT WITHIN PROPERTY LINE",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0219D0005_4740,,2018M11
47PH0219D0002,11/6/2018,228062.8,"MICI, INC.","IGF::OT::IGF: PARKING MANAGEMENT SERVICE FOR MICKEY LELAND PARKING GARAGE, HOUSTON TX.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0219D0002_4740,,2018M11
19E13019A0009,11/5/2018,12100,MISCELLANEOUS FOREIGN AWARDEES,"BPA, FUEL FOR GOVS, FUEL CARD SERVICES",BPA,,Department of State,Department of State,315,department-of-state,CONT_IDV_19E13019A0009_1900,,2018M11
15UC0C19D00000296,11/3/2018,395767.5,"IRIS KIM, INC.",BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000296_1542,,2018M11
15UC0C19D00000299,11/3/2018,198750,"NATIONAL RUBBER FOOTWEAR, INC.",BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000299_1542,,2018M11
15UC0C19D00000298,11/3/2018,2505000,"FAST FEET, INC.",BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000298_1542,,2018M11
15UC0C19D00000297,11/3/2018,609900,GBC INC,BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000297_1542,,2018M11
15UC0C19D00000295,11/3/2018,429482.5,GOALTEX CORP,BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000295_1542,,2018M11
15UC0C19D00000294,11/3/2018,731490,BOB BARKER CO INC,BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000294_1542,,2018M11
15UC0C19D00000293,11/3/2018,707100,"SHOE CORPORATION OF BIRMINGHAM, INC.",BOOTS/SHOES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UC0C19D00000293_1542,,2018M11
47PH0219D0004,11/2/2018,2000713.32,C&W GOVERNMENT SERVICES INC.,"IGF::OF::IGF  LITTLE ROCK FOB, 700 W CAPITAL, LITTLE ROCK, AR AR0063RK (OPERATIONS&MAINTENANCE) LITTLE ROCK COURTHOUSE, 600 W CAPITAL, LITTLE ROCK, AR AR0030RK (OPERATIONS&MAINTENANCE) LITTLE ROCK ANNEX, 500 W CAPITAL, LITTLE ROCK, AR AR0085RK (OPERATIONS&MAINTENANCE) LITTLE ROCK BANKRUPTCY, 300 W 2ND ST, LITTLE ROCK, AR AR0031ZZ (FULL MAINTENANCE SERVICES) BATESVILLE USPS/COURTHOUSE, 409 E COLLEGE ST, BATESVILLE, AR AR0079ZZ (FULL MAINTENANCE SERVICES)",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0219D0004_4740,,2018M11
47PH0219D0003,11/2/2018,1414283.76,"NORTHERN MANAGEMENT SERVICES, INC.","IGF::OT::IGF OPERATION AND MAINTENANCE SERVICES FOR LANHAM FEDERAL BUILDING 819 TAYLOR ST, FORT WORTH TEXAS 76102 (TX0224ZZ) FORT WORTH PARKING GARAGE, 410 TEXAS ST, FORT WORTH TEXAS 76102 (TX0247ZZ)  MAHON FEDERAL COURTHOUSE, 510 W 10TH ST, FORT WORTH TEXAS 76102 (TX0075ZZ).  ONE YEAR CONTRACT POP: NOVEMBER 2, 2018 TO OCTOBER 31, 2019",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0219D0003_4740,,2018M11
19E13019A0008,11/2/2018,1000,MISCELLANEOUS FOREIGN AWARDEES,"BPA, TAXI SERVICES, EMBASSY WIDE - NRC",BPA,,Department of State,Department of State,315,department-of-state,CONT_IDV_19E13019A0008_1900,,2018M11
140D0419D0004,11/1/2018,10000,ACCENTURE FEDERAL SERVICES LLC,"A COMMERCIAL, MULTIPLE AWARD, INDEFINITE DELIVERY, INDEFINITE QUANTITY (IDIQ) WITH A PARTIAL, SMALL BUSINESS SET-ASIDE FOR ORACLE FEDERAL FINANCIAL (OFF) SYSTEM SUPPORT FOR THE FINANCIAL MANAGEMENT LINE OF BUSINESS (FMLOB), A FEDERAL, FINANCIAL, SHARED SERVICE PROVIDER (FFSSP), INTERIOR BUSINESS CENTER (IBC) U.S. DEPARTMENT OF THE INTERIOR (DOI).  FULL AND OPEN SHARED CEILING: $120M SMALL BUSINESS SHARED CEILING: $135M",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of the Interior,Departmental Offices,209,department-of-the-interior,CONT_IDV_140D0419D0004_1406,,2018M11
68HERH19D0010,11/1/2018,25000,HYDROGEOLOGIC INC,"THE RES REQUIREMENT SUPPORTS THE OFFICE OF SUPERFUND REMEDIATION AND TECHNOLOGY INNOVATION (OSRTI) WITH REMEDIAL CLEANUP SERVICES, INCLUDING CONSTRUCTION SERVICES. THE RES SUITE OF CONTRACTS WILL PROVIDE FOR PERSONNEL, MATERIALS AND SERVICES NECESSARY TO IMPLEMENT EPA-LED REMEDIAL ACTIONS AND NON-TIME CRITICAL REMOVAL ACTIONS AT SUPERFUND SITES ON A NATIONAL LEVEL. IN ADDITION TO THESE SERVICES, THE CONTRACTOR MAY ALSO BE REQUESTED TO SUPPORT THE REMEDIAL ACTION IMPLEMENTATION IN THE FOLLOWING AREAS: REMEDY OPERATIONS INCLUDING LONG-TERM RESPONSE ACTIONS, DESIGN SUPPORT, AND LIMITED FIELD WORK AND ANALYTICAL SUPPORT.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0010_6800,,2018M11
68HERH19D0007,11/1/2018,25000,"CONTI FEDERAL SERVICES, LLC","THE RES REQUIREMENT SUPPORTS THE OFFICE OF SUPERFUND REMEDIATION AND TECHNOLOGY INNOVATION (OSRTI) WITH REMEDIAL CLEANUP SERVICES, INCLUDING CONSTRUCTION SERVICES. THE RES SUITE OF CONTRACTS WILL PROVIDE FOR PERSONNEL, MATERIALS AND SERVICES NECESSAR",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0007_6800,,2018M11
47PE0218D0008,11/1/2018,14937437,"DEL SUR SDAC JV, LLC","SAM NUNN ATLANTA FEDERAL CENTER COMBINED SERVICES JANITORIAL AND OPERATION AND MAINTENANCE. ATLANTA, GEORGIA",INDEFINITE DELIVERY / INDEFINITE QUANTITY,"['N', 'Q']",General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PE0218D0008_4740,,2018M11
47PM0819D0001,11/1/2018,208710.75,HUANG'S INC.,"IGF::OT::IGF OPERATION&MAINTENANCE (O&M) SERVICES AT RONALD REAGAN NATIONAL AIRPORT, LOCATION, TERMINALS A, B AND C, 1 AVIATION DRIVE, WASHINGTON, DC 20001 FY19.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0819D0001_4740,,2018M11
127A8619D0001,11/1/2018,21650,PEGGY FOLSOM,JANITORIAL SERVICES LOCATED AT THE MENA RANGER DISTRICT OFFICE AND THE WORK CENTER.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Forest Service,95,department-of-agriculture,CONT_IDV_127A8619D0001_12C2,,2018M11
68HERH19D0014,11/1/2018,25000,REMEDIATION SERVICES JV,"THE RES REQUIREMENT SUPPORTS THE OFFICE OF SUPERFUND REMEDIATION AND TECHNOLOGY INNOVATION (OSRTI) WITH REMEDIAL CLEANUP SERVICES, INCLUDING CONSTRUCTION SERVICES. THE RES SUITE OF CONTRACTS WILL PROVIDE FOR PERSONNEL, MATERIALS AND SERVICES NECESSARY TO IMPLEMENT EPA-LED REMEDIAL ACTIONS AND NON-TIME CRITICAL REMOVAL ACTIONS AT SUPERFUND SITES ON A NATIONAL LEVEL. IN ADDITION TO THESE SERVICES, THE CONTRACTOR MAY ALSO BE REQUESTED TO SUPPORT THE REMEDIAL ACTION IMPLEMENTATION IN THE FOLLOWING AREAS: REMEDY OPERATIONS INCLUDING LONG-TERM RESPONSE ACTIONS, DESIGN SUPPORT, AND LIMITED FIELD WORK AND ANALYTICAL SUPPORT.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0014_6800,,2018M11
68HERH19D0013,11/1/2018,25000,"OTIE-AHTNA JV, LLC","THE RES REQUIREMENT SUPPORTS THE OFFICE OF SUPERFUND REMEDIATION AND TECHNOLOGY INNOVATION (OSRTI) WITH REMEDIAL CLEANUP SERVICES, INCLUDING CONSTRUCTION SERVICES. THE RES SUITE OF CONTRACTS WILL PROVIDE FOR PERSONNEL, MATERIALS AND SERVICES NECESSARY TO IMPLEMENT EPA-LED REMEDIAL ACTIONS AND NON-TIME CRITICAL REMOVAL ACTIONS AT SUPERFUND SITES ON A NATIONAL LEVEL. IN ADDITION TO THESE SERVICES, THE CONTRACTOR MAY ALSO BE REQUESTED TO SUPPORT THE REMEDIAL ACTION IMPLEMENTATION IN THE FOLLOWING AREAS: REMEDY OPERATIONS INCLUDING LONG-TERM RESPONSE ACTIONS, DESIGN SUPPORT, AND LIMITED FIELD WORK AND ANALYTICAL SUPPORT.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0013_6800,,2018M11
68HERH19D0011,11/1/2018,25000,HGL-PORTAGE JV LLC,"THE RES REQUIREMENT SUPPORTS THE OFFICE OF SUPERFUND REMEDIATION AND TECHNOLOGY INNOVATION (OSRTI) WITH REMEDIAL CLEANUP SERVICES, INCLUDING CONSTRUCTION SERVICES. THE RES SUITE OF CONTRACTS WILL PROVIDE FOR PERSONNEL, MATERIALS AND SERVICES NECESSARY TO IMPLEMENT EPA-LED REMEDIAL ACTIONS AND NON-TIME CRITICAL REMOVAL ACTIONS AT SUPERFUND SITES ON A NATIONAL LEVEL. IN ADDITION TO THESE SERVICES, THE CONTRACTOR MAY ALSO BE REQUESTED TO SUPPORT THE REMEDIAL ACTION IMPLEMENTATION IN THE FOLLOWING AREAS: REMEDY OPERATIONS INCLUDING LONG-TERM RESPONSE ACTIONS, DESIGN SUPPORT, AND LIMITED FIELD WORK AND ANALYTICAL SUPPORT.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_IDV_68HERH19D0011_6800,,2018M11
